,Unnamed: 0,Title,Company,Job_Type,Job_Link,Details,Day_Posted,Country,Governorate,City,Class,score
1566,1566,Oracle SCM Consultant (Fusion),Dart Technology ,Full Time,https://wuzzuf.net/jobs/p/wlABB6NPiWnn-Oracle-SCM-Consultant-Fusion-Dart-Technology-Cairo-Egypt,"Dart Technology  - Mokattam, Cairo, Egypt 2 months ago",,Egypt, Cairo,Mokattam,Data Scientist,0.4219439625740051
1567,1567,Oracle Financial Consultant (Fusion),Dart Technology ,Full Time,https://wuzzuf.net/jobs/p/Gk1TaGiwlhYD-Oracle-Financial-Consultant-Fusion-Dart-Technology-Cairo-Egypt,"Dart Technology  - Cairo, Egypt 2 months ago",,Egypt,Cairo,,Business Analyst,0.3014969825744629
1568,1568,Store Keeper,Qubix,Full Time,https://wuzzuf.net/jobs/p/wmrLkAGDgZ0j-Store-Keeper-Qubix-Giza-Egypt,"Qubix - Sheikh Zayed, Giza, Egypt 1 month ago",,Egypt, Giza,Sheikh Zayed,Data Entry,0.461469441652298
1569,1569,Complaints & Quality Manager,4level1,Full Time,https://wuzzuf.net/jobs/p/qoTTLzRAtbb5-Complaints-Quality-Manager-4level1-Cairo-Egypt,"4level1 - Maadi, Cairo, Egypt 1 month ago",,Egypt, Cairo,Maadi,Business Analyst,0.23274348676204681
1570,1570,Product Specialist - Shobra,PRT Scientific Office,Full Time,https://wuzzuf.net/jobs/p/l4vkPx8NKqLp-Product-Specialist---Shobra-PRT-Scientific-Office-Cairo-Egypt,"PRT Scientific Office - Shubra, Cairo, Egypt 1 month ago",,Egypt, Cairo,Shubra,Business Analyst,0.22918802499771118
1571,1571,Reservation specialist,Lemonspaces,Full Time,https://wuzzuf.net/jobs/p/VVDHslmXgmkF-Reservation-specialist-Lemonspaces-Cairo-Egypt,"Lemonspaces - Zamalek, Cairo, Egypt 1 month ago",,Egypt, Cairo,Zamalek,Business Analyst,0.2124614119529724
1572,1572,Accounting Supervisor,Ramtrade,Full Time,https://wuzzuf.net/jobs/p/41FeVKD6Ymgo-Accounting-Supervisor-Ramtrade-Cairo-Egypt,"Ramtrade - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Business Analyst,0.34312349557876587
1573,1573,Digital Marketing Specialist,Stryv Agency,Full Time,https://wuzzuf.net/jobs/p/ryB8SDyxuGM3-Digital-Marketing-Specialist-Stryv-Agency-Cairo-Egypt,"Stryv Agency - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Data Analyst,0.21076516807079315
1574,1574,Marketing Executive,Confidential,Full Time,https://wuzzuf.net/jobs/p/Dhm4ZwhQ9Syg-Marketing-Executive-Giza-Egypt,"Confidential - Sheikh Zayed, Giza, Egypt 1 month ago",,Egypt, Giza,Sheikh Zayed,Business Analyst,0.3374420404434204
1575,1575,Retail Head,Confidential,Full Time,https://wuzzuf.net/jobs/p/7u6l2aZgAd0z-Retail-Head-Cairo-Egypt,"Confidential - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Data Entry,0.307393342256546
1576,1576,Cost Accountant,Growxcel,Full Time,https://wuzzuf.net/jobs/p/8JtPiOoEXqhd-Cost-Accountant-Growxcel-Giza-Egypt,"Growxcel - Dokki, Giza, Egypt 1 month ago",,Egypt, Giza,Dokki,Business Analyst,0.36185339093208313
1577,1577,Civil Engineer,Space22 design studio,Full Time,https://wuzzuf.net/jobs/p/u6VrI34FvLxk-Civil-Engineer-Space22-design-studio-Giza-Egypt,"Space22 design studio - Sheikh Zayed, Giza, Egypt 1 month ago",,Egypt, Giza,Sheikh Zayed,Data Entry,0.25203242897987366
1578,1578,Ecommerce Category Supervisor,Mazaya,Full Time,https://wuzzuf.net/jobs/p/hQOxOOaqavkQ-Ecommerce-Category-Supervisor-Mazaya-Cairo-Egypt,"Mazaya - New Cairo, Cairo, Egypt 1 month ago",,Egypt, Cairo,New Cairo,Data Entry,0.20162557065486908
1579,1579,Mechanical Procurement Team Leader Engineer,MEP Construction,Full Time,https://wuzzuf.net/jobs/p/meymzqSybul9-Mechanical-Procurement-Team-Leader-Engineer-MEP-Construction-Cairo-Egypt,"MEP Construction - New Cairo, Cairo, Egypt 1 month ago",,Egypt, Cairo,New Cairo,Business Analyst,0.24293017387390137
1580,1580,Purchasing Manager,L'amandine Patisserie,Full Time,https://wuzzuf.net/jobs/p/3vXfMs30d1td-Purchasing-Manager-Lamandine-Patisserie-Giza-Egypt,"L'amandine Patisserie - Mohandessin, Giza, Egypt 1 month ago",,Egypt, Giza,Mohandessin,Business Analyst,0.2276294082403183
1581,1581,Country Manager,Luca Exim,Work From Home,https://wuzzuf.net/jobs/p/v5MeSfnsTXUn-Country-Manager-Luca-Exim-Cairo-Egypt,"Luca Exim - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Data Entry,0.2919488251209259
1582,1582,Safety Engineer,ICON Holding,Full Time,https://wuzzuf.net/jobs/p/xGxAHsgy72OC-Safety-Engineer-ICON-Holding-Cairo-Egypt,"ICON Holding - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Data Entry,0.2038445770740509
1583,1583,Operations & Maintenance Electrical Engineer (Alexandria),National Electricity Technology Co.,Full Time,https://wuzzuf.net/jobs/p/jY311fg3Uxby-Operations-Maintenance-Electrical-Engineer-Alexandria-National-Electricity-Technology-Co-Alexandria-Egypt,"National Electricity Technology Co. - Bourj Alarab, Alexandria, Egypt 1 month ago",,Egypt, Alexandria,Bourj Alarab,Business Analyst,0.2200980931520462
1584,1584,Teaching Assistant - Computer Science,Confidential,Full Time,https://wuzzuf.net/jobs/p/JGLIgwDOVQzr-Teaching-Assistant---Computer-Science-Cairo-Egypt,"Confidential - New Capital, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Data Entry,0.30585336685180664
1585,1585,Junior Accountant,Femex Egypt,Full Time,https://wuzzuf.net/jobs/p/8T61rOn4SWiW-Junior-Accountant-Femex-Egypt-Cairo-Egypt,"Femex Egypt - Sheraton, Cairo, Egypt 1 month ago",,Egypt, Cairo,Sheraton,Business Analyst,0.40766945481300354
1586,1586,HR Coordinator,National Electricity Technology Co.,Full Time,https://wuzzuf.net/jobs/p/J4rAHir2TPh9-HR-Coordinator-National-Electricity-Technology-Co-Alexandria-Egypt,"National Electricity Technology Co. - Bourj Alarab, Alexandria, Egypt 1 month ago",,Egypt, Alexandria,Bourj Alarab,Business Analyst,0.2774890959262848
1588,1588,Senior Accountant,Confidential,Full Time,https://wuzzuf.net/jobs/p/2VaYYpLeYgJA-Senior-Accountant-Alexandria-Egypt,"Confidential - Bourj Alarab, Alexandria, Egypt 1 month ago",,Egypt, Alexandria,Bourj Alarab,Business Analyst,0.36184728145599365
1589,1589,Java Developer - Back End,Ebla,Full Time,https://wuzzuf.net/jobs/p/hDQ64wU2Brlh-Java-Developer---Back-End-Ebla-Cairo-Egypt,"Ebla - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Data Engineer,0.21739906072616577
1590,1590,Senior Product Brand,International Group For Modern Coating ,Full Time,https://wuzzuf.net/jobs/p/xXPJCMurHLgR-Senior-Product-Brand-International-Group-For-Modern-Coating-Cairo-Egypt,"International Group For Modern Coating  - Downtown, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Business Analyst,0.2610778212547302
1591,1591,General Accountant,Nova Plastik LLC,Full Time,https://wuzzuf.net/jobs/p/PZqlAPtbZnrr-General-Accountant-Nova-Plastik-LLC-Cairo-Egypt,"Nova Plastik LLC - 10th of Ramadan City, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Business Analyst,0.3577274978160858
1592,1592,Marketing Specialist,El Kamash Group,Full Time,https://wuzzuf.net/jobs/p/QU9zhZb9ESWN-Marketing-Specialist-El-Kamash-Group-Cairo-Egypt,"El Kamash Group - Marg, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Business Analyst,0.3644478917121887
1593,1593,Translator / Senior Translator Vacancy,TransOrient,Full Time,https://wuzzuf.net/jobs/p/sIp8Vsd7B5IP-Translator-Senior-Translator-Vacancy-TransOrient-Cairo-Egypt,"TransOrient - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Business Analyst,0.2469714730978012
1594,1594,Front Office Clerk,Al Marasem Group,Full Time,https://wuzzuf.net/jobs/p/lXry8LI88ial-Front-Office-Clerk-Al-Marasem-Group-Giza-Egypt,"Al Marasem Group - Sheikh Zayed, Giza, Egypt 1 month ago",,Egypt, Giza,Sheikh Zayed,Data Entry,0.43784716725349426
1595,1595,Category Manager,Zumra Food,Full Time,https://wuzzuf.net/jobs/p/EbpVWnM8oUBY-Category-Manager-Zumra-Food-Cairo-Egypt,"Zumra Food - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Business Analyst,0.2000257670879364
1596,1596,Business Development Manager,GlassRock Insulation Co.,Full Time,https://wuzzuf.net/jobs/p/1z83ExEiuAQo-Business-Development-Manager-GlassRock-Insulation-Co-Cairo-Egypt,"GlassRock Insulation Co. - Maadi, Cairo, Egypt 1 month ago",,Egypt, Cairo,Maadi,Business Analyst,0.3542197346687317
1597,1597,Senior PHP / Laravel Developer,webSTDY,Full Time,https://wuzzuf.net/jobs/p/DkWD6rKI3Baf-Senior-PHP-Laravel-Developer-webSTDY-Giza-Egypt,"webSTDY - Mohandessin, Giza, Egypt 1 month ago",,Egypt, Giza,Mohandessin,Data Entry,0.24240945279598236
1598,1598,Assistant to Dean,Nile University,Full Time,https://wuzzuf.net/jobs/p/iRgHdPPeSJau-Assistant-to-Dean-Nile-University-Giza-Egypt,"Nile University - Sheikh Zayed, Giza, Egypt 2 months ago",,Egypt, Giza,Sheikh Zayed,Business Analyst,0.3640037775039673
1599,1599,Personnel & Payroll Specialist,4level1,Full Time,https://wuzzuf.net/jobs/p/E4QbJ7aF2ktM-Personnel-Payroll-Specialist-4level1-Cairo-Egypt,"4level1 - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Business Analyst,0.25602856278419495
1600,1600,DIGITAL ADVERTISING SPECIALIST,Confidential,Full Time,https://wuzzuf.net/jobs/p/xtuqm9oFAp0P-DIGITAL-ADVERTISING-SPECIALIST-Cairo-Egypt,"Confidential - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Data Architect,0.21337084472179413
1601,1601,Organization Development Specialist,Delta Egypt For Lighting ,Full Time,https://wuzzuf.net/jobs/p/BWzzFem1x1qg-Organization-Development-Specialist-Delta-Egypt-For-Lighting-Cairo-Egypt,"Delta Egypt For Lighting  - Obour City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Obour City,Business Analyst,0.30903032422065735
1602,1602,Solution Architect - Part Time,Lumin,Part Time,https://wuzzuf.net/jobs/p/BsNbHt9G8aPu-Solution-Architect---Part-Time-Lumin-Giza-Egypt,"Lumin - Sheikh Zayed, Giza, Egypt 1 month ago",,Egypt, Giza,Sheikh Zayed,Business Analyst,0.21095362305641174
1603,1603,Personnel & Payroll Specialist,Kheir wa Baraka & New Woman Association ,Full Time,https://wuzzuf.net/jobs/p/IRhtfOs1LYhR-Personnel-Payroll-Specialist-Kheir-wa-Baraka-New-Woman-Association-Cairo-Egypt,"Kheir wa Baraka & New Woman Association  - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Business Analyst,0.25602856278419495
1604,1604,Oracle Fusion Technical Consultant,Ejada ,Full Time,https://wuzzuf.net/jobs/p/S6BY6Ox6IpPg-Oracle-Fusion-Technical-Consultant-Ejada-Cairo-Egypt,"Ejada  - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Data Analyst,0.2580088675022125
1605,1605,Quality Control Specialist,Prifix,Full Time,https://wuzzuf.net/jobs/p/vQuRo0Hkm0Fa-Quality-Control-Specialist-Prifix-Alexandria-Egypt,"Prifix - Bourj Alarab, Alexandria, Egypt 1 month ago",,Egypt, Alexandria,Bourj Alarab,Business Analyst,0.19427689909934998
1606,1606,Accounting Manager,Confidential,Full Time,https://wuzzuf.net/jobs/p/iwhdn8Y1kXbr-Accounting-Manager-Cairo-Egypt,"Confidential - New Cairo, Cairo, Egypt 1 month ago",,Egypt, Cairo,New Cairo,Business Analyst,0.3809405267238617
1607,1607,Marketing Account Executive,support,Work From Home,https://wuzzuf.net/jobs/p/O3lkNEeOgYVT-Marketing-Account-Executive-support-Dakahlia-Egypt,"support - Mansoura, Dakahlia, Egypt 1 month ago",,Egypt, Dakahlia,Mansoura,Business Analyst,0.3757728040218353
1608,1608,HR Manager,Delmar and Attalla,Full Time,https://wuzzuf.net/jobs/p/FittzHkRUaM3-HR-Manager-Delmar-and-Attalla-Cairo-Egypt,"Delmar and Attalla - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Business Analyst,0.26358065009117126
1609,1609,Human Resource Manager,Egyptian Cultural Center,Full Time,https://wuzzuf.net/jobs/p/DE6hDQ3P92fr-Human-Resource-Manager-Egyptian-Cultural-Center-Cairo-Egypt,"Egyptian Cultural Center - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Business Analyst,0.26369330286979675
1610,1610,Branch Accountant - Damietta,Naqla,Full Time,https://wuzzuf.net/jobs/p/Y4bAm8S5ufMv-Branch-Accountant---Damietta-Naqla-Damietta-Egypt,"Naqla - Damietta, Damietta, Egypt 1 month ago",,Egypt, Damietta,,Business Analyst,0.3416350185871124
1611,1611,IT Specialist,Al Soug-Cashi,Full Time,https://wuzzuf.net/jobs/p/SWSn6LGbe3Oi-IT-Specialist-Al-Soug-Cashi-Giza-Egypt,"Al Soug-Cashi - Dokki, Giza, Egypt 1 month ago",,Egypt, Giza,Dokki,Data Architect,0.22991721332073212
1612,1612,Site Engineer,Tline,Full Time,https://wuzzuf.net/jobs/p/gqQ3lsnQ7hM0-Site-Engineer-Tline-Cairo-Egypt,"Tline - Maadi, Cairo, Egypt 1 month ago",,Egypt, Cairo,Maadi,Data Entry,0.26988643407821655
1613,1613,Compensation And Benefits Supervisor - SAP User,Talaat Moustafa Group,Full Time,https://wuzzuf.net/jobs/p/BBN2yuGtUprT-Compensation-And-Benefits-Supervisor---SAP-User-Talaat-Moustafa-Group-Giza-Egypt,"Talaat Moustafa Group - Dokki, Giza, Egypt 1 month ago",,Egypt, Giza,Dokki,Business Analyst,0.21297064423561096
1614,1614,Executive Director,Egyptian Business Association (EJB) ,Full Time,https://wuzzuf.net/jobs/p/Ng7Ij09lsQwq-Executive-Director-Egyptian-Business-Association-EJB-Cairo-Egypt,"Egyptian Business Association (EJB)  - Maadi, Cairo, Egypt 1 month ago",,Egypt, Cairo,Maadi,Business Analyst,0.2046491950750351
1615,1615,Manufacturing Process Senior Engineer,LinkMisr,Full Time,https://wuzzuf.net/jobs/p/kb11TFb8WCA4-Manufacturing-Process-Senior-Engineer-LinkMisr-Cairo-Egypt,"LinkMisr - 10th of Ramadan City, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Business Analyst,0.2560729384422302
1616,1616,Fleet Manager,Confidential,Full Time,https://wuzzuf.net/jobs/p/CN0c9qpnmiD2-Fleet-Manager-Cairo-Egypt,"Confidential - Heliopolis, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Data Entry,0.2696593999862671
1617,1617,Senior Technical Office Engineer,Confidential,Full Time,https://wuzzuf.net/jobs/p/zAtqC6slal3f-Senior-Technical-Office-Engineer-South-Sinai-Egypt,"Confidential - Ras Sedr, South Sinai, Egypt 1 month ago",,Egypt, South Sinai,,Data Architect,0.19687733054161072
1618,1618,SALES,Eleganto Designs ,Full Time,https://wuzzuf.net/jobs/p/T0bjwRVxIP28-SALES-Eleganto-Designs-Cairo-Egypt,"Eleganto Designs  - New Cairo, Cairo, Egypt 1 month ago",,Egypt, Cairo,New Cairo,Business Analyst,0.2701748311519623
1619,1619,Accountant,Orthomed E,Full Time,https://wuzzuf.net/jobs/p/8Gow2CelvCgK-Accountant-Orthomed-E-Giza-Egypt,"Orthomed E - 6th of October, Giza, Egypt 1 month ago",,Egypt, Giza,,Business Analyst,0.4310828149318695
1620,1620,Social media specialist,cCc callcenter and Digital Marketing,Full Time,https://wuzzuf.net/jobs/p/6aW6KtL1FVvz-Social-media-specialist-cCc-callcenter-and-Digital-Marketing-Cairo-Egypt,"cCc callcenter and Digital Marketing - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Business Analyst,0.18263931572437286
1621,1621,Purchasing Section Head Packaging Material,Harvest Foods,Full Time,https://wuzzuf.net/jobs/p/qHRbINX5K1yI-Purchasing-Section-Head-Packaging-Material-Harvest-Foods-Giza-Egypt,"Harvest Foods - 6th of October, Giza, Egypt 1 month ago",,Egypt, Giza,,Business Analyst,0.25611552596092224
1623,1623,HR Administrative Assistants,Vegie tut,Full Time,https://wuzzuf.net/jobs/p/vgqAzStQs5do-HR-Administrative-Assistants-Vegie-tut-Cairo-Egypt,"Vegie tut - Nozha, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nozha,Data Entry,0.22834369540214539
1625,1625,Senior Payroll & Personnel Specialist,Confidential,Full Time,https://wuzzuf.net/jobs/p/ZsV4T3N9VXxZ-Senior-Payroll-Personnel-Specialist-Cairo-Egypt,"Confidential - New Cairo, Cairo, Egypt 1 month ago",,Egypt, Cairo,New Cairo,Business Analyst,0.28025829792022705
1626,1626,Structure BIM Engineering Team Leader,Confidential,Full Time,https://wuzzuf.net/jobs/p/hz8KuucBqWBs-Structure-BIM-Engineering-Team-Leader-Cairo-Egypt,"Confidential - New Cairo, Cairo, Egypt 2 months ago",,Egypt, Cairo,New Cairo,Business Analyst,0.21018287539482117
1627,1627,cost control site engineers,TIC,Full Time,https://wuzzuf.net/jobs/p/zqaLMrtqt70i-cost-control-site-engineers-TIC-Red-Sea-Egypt,"TIC - Red Sea, Egypt 1 month ago",,Egypt,Red Sea,,Data Entry,0.21593692898750305
1628,1628,Mechanical BIM Engineering Team Leader,Confidential,Full Time,https://wuzzuf.net/jobs/p/DqYSDqBW6kkL-Mechanical-BIM-Engineering-Team-Leader-Cairo-Egypt,"Confidential - New Cairo, Cairo, Egypt 2 months ago",,Egypt, Cairo,New Cairo,Data Entry,0.2362515926361084
1629,1629,Quality Assurance Specialist,ITS ,Full Time,https://wuzzuf.net/jobs/p/LehmVbzGxpJo-Quality-Assurance-Specialist-ITS-Cairo-Egypt,"ITS  - Nasr City, Cairo, Egypt 1 month ago",,Egypt, Cairo,Nasr City,Business Analyst,0.21423818171024323
1630,1630,Procurement Manager (Construction Sector),Confidential,Full Time,https://wuzzuf.net/jobs/p/xqaI0NPezTss-Procurement-Manager-Construction-Sector-Cairo-Egypt,"Confidential - Sheraton, Cairo, Egypt 1 month ago",,Egypt, Cairo,Sheraton,Business Analyst,0.23764750361442566
1631,1631,HR Trainee,Dar Al-Fouad Hospital,Internship,https://wuzzuf.net/internship/b12l0So5noj0-HR-Trainee-Dar-Al-Fouad-Hospital-Giza-Egypt,"Dar Al-Fouad Hospital - 6th of October, Giza, Egypt 1 month ago",,Egypt, Giza,,Business Analyst,0.2509395480155945
1632,1632,Software Tester,Rawasi Holding for Investment,Full Time,https://wuzzuf.net/jobs/p/nGqkmaU0keCe-Software-Tester-Rawasi-Holding-for-Investment-Cairo-Egypt,"Rawasi Holding for Investment - New Cairo, Cairo, Egypt 2 months ago",,Egypt, Cairo,New Cairo,Data Engineer,0.20902878046035767
1633,1633,Middleware Developer,SSC Egypt,Full Time,https://wuzzuf.net/jobs/p/ICEtcgsHO33T-Middleware-Developer-SSC-Egypt-Cairo-Egypt,"SSC Egypt - Downtown, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Data Engineer,0.198947474360466
1634,1634,Senior Odoo Developer.,Confidential,Full Time,https://wuzzuf.net/jobs/p/Q9A8Xa68lgDP-Senior-Odoo-Developer-Cairo-Egypt,"Confidential - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Data Engineer,0.23663486540317535
1635,1635,Senior DBA,Sword Egypt,Full Time,https://wuzzuf.net/jobs/p/Pq9SHhVBGwR5-Senior-DBA-Sword-Egypt-Cairo-Egypt,"Sword Egypt - Maadi, Cairo, Egypt 2 months ago",,Egypt, Cairo,Maadi,Business Analyst,0.715724766254425
1636,1636,Senior Sales Admin - Real Estate - Giza,Roots Development,Full Time,https://wuzzuf.net/jobs/p/AnuOXLEnjdzF-Senior-Sales-Admin---Real-Estate---Giza-Roots-Development-Giza-Egypt,"Roots Development - Giza, Egypt 1 month ago",,Egypt,Giza,,Business Analyst,0.3214907646179199
1637,1637,Social Media Specialist,Joobran international,Full Time,https://wuzzuf.net/jobs/p/rh672VGxOw31-Social-Media-Specialist-Joobran-international-Cairo-Egypt,"Joobran international - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Business Analyst,0.1891133189201355
1638,1638,Executive Manager,AlqadasiBiz,Full Time,https://wuzzuf.net/jobs/p/3csFCUBY6zFq-Executive-Manager-AlqadasiBiz-Cairo-Egypt,"AlqadasiBiz - Cairo, Egypt 1 month ago",,Egypt,Cairo,,Business Analyst,0.22258783876895905
1639,1639,Marketing Specialist,Life Medical Consult,Full Time,https://wuzzuf.net/jobs/p/OiZZwUwoesvN-Marketing-Specialist-Life-Medical-Consult-Cairo-Egypt,"Life Medical Consult - Abbassia, Cairo, Egypt 2 months ago",,Egypt, Cairo,,Business Analyst,0.3644478917121887
1640,1640,I.T technical specialist,Tripathon,Full Time,https://wuzzuf.net/jobs/p/mR8rk016oE28-IT-technical-specialist-Tripathon-Cairo-Egypt,"Tripathon - Cairo, Egypt 2 months ago",,Egypt,Cairo,,Data Analyst,0.2779772877693176
1641,1641,Product Manager,waffarha.com,Full Time,https://wuzzuf.net/jobs/p/YUia3B09LfZ4-Product-Manager-waffarha-com-Cairo-Egypt,"waffarha.com - Downtown, Cairo, Egypt 2 months ago",,Egypt, Cairo,,Business Analyst,0.19516104459762573
1642,1642,Senior Applications Developer (.Net),Confidential,Full Time,https://wuzzuf.net/jobs/p/cLTcnZC2wHwi-Senior-Applications-Developer-Net-Cairo-Egypt,"Confidential - New Cairo, Cairo, Egypt 1 month ago",,Egypt, Cairo,New Cairo,Business Analyst,0.20673547685146332
1643,1643,IT Specialist,Mahgoub Group,Full Time,https://wuzzuf.net/jobs/p/IoK7jrJx27eB-IT-Specialist-Mahgoub-Group-Cairo-Egypt,"Mahgoub Group - Nasr City, Cairo, Egypt 2 months ago",,Egypt, Cairo,Nasr City,Data Architect,0.22991721332073212
1644,1644,Marketing Manager,RAEJ,Full Time,https://wuzzuf.net/jobs/p/WScVhETQuzMW-Marketing-Manager-RAEJ-Alexandria-Egypt,"RAEJ - Bolkly, Alexandria, Egypt 2 months ago",,Egypt, Alexandria,,Business Analyst,0.3620563745498657
1645,1645,IT Technical Support,Transmar International ,Full Time,https://wuzzuf.net/jobs/p/NSJdsyOT3vId-IT-Technical-Support-Transmar-International-Cairo-Egypt,"Transmar International  - New Cairo, Cairo, Egypt 2 months ago",,Egypt, Cairo,New Cairo,Data Engineer,0.24698297679424286
1646,1646,Senior Financial Planning & Analysis,Confidential,Full Time,https://wuzzuf.net/jobs/p/f0p3J5oFYgiE-Senior-Financial-Planning-Analysis-Giza-Egypt,"Confidential - Mohandessin, Giza, Egypt 2 months ago",,Egypt, Giza,Mohandessin,Business Analyst,0.6659221053123474
1647,1647,Social Media Specialist,Software House Solution ,Full Time,https://wuzzuf.net/jobs/p/COEifnWxOc0I-Social-Media-Specialist-Software-House-Solution-Cairo-Egypt,"Software House Solution  - Heliopolis, Cairo, Egypt 1 month ago",,Egypt, Cairo,,Business Analyst,0.1891133189201355
1648,1648,Software Pre Sales Engineer,United Delta Systems,Full Time,https://wuzzuf.net/jobs/p/UIDciHJC3B2t-Software-Pre-Sales-Engineer-United-Delta-Systems-Cairo-Egypt,"United Delta Systems - Cairo, Egypt 2 months ago",,Egypt,Cairo,,Business Analyst,0.2525826394557953
